user_id,Product_Name,Review,Rating
U71,Lettuce,Quality was inconsistent.,2
U287,Tomatoes,Wasn't as fresh as expected.,2
U319,Bananas,Worth every penny.,5
U326,Spinach,Will definitely buy again.,5
U497,Vegetable Oil,"Very good product, would recommend.",4
U356,Bagels,Tastes amazing and very fresh.,5
U116,Frozen Waffles,Satisfied with this product.,4
U121,English Muffins,Best value for money.,5
U252,Buns,Acceptable for the price.,3
U69,Tortillas,Exceeded my expectations.,5
U55,Olive Oil,Will definitely buy again.,5
U438,Spinach,Decent quality and freshness.,4
U83,Salmon,Tastes amazing and very fresh.,5
U475,Jam,Mediocre quality.,3
U377,Pretzels,Best value for money.,5
U336,Trash Bags,Tastes amazing and very fresh.,5
U114,Almonds,Acceptable for the price.,3
U346,Trash Bags,The taste was just okay.,3
U200,Peanut Butter,Would buy again occasionally.,4
U484,Frozen Waffles,"Very good product, would recommend.",4
U159,Apple Juice,Will definitely buy again.,5
U465,Deli Meat,My family loved this product.,5
U167,Protein Bars,Arrived on time and well packed.,4
U285,Honey,The taste was just okay.,3
U433,Fruit Snacks,Tastes amazing and very fresh.,5
U474,Orange Juice,Mediocre quality.,3
U23,Onions,Absolutely fresh and high quality!,5
U244,Sugar,"No complaints, good purchase.",4
U244,Bacon,"Not bad, not great either.",3
U282,Popcorn,Tastes amazing and very fresh.,5
U473,Fruit Snacks,Fairly average experience.,3
U212,Avocado,Mediocre quality.,3
U433,Tomatoes,Fresh and tasty overall.,4
U363,Granola Bars,Best value for money.,5
U125,Cheese,Satisfied with this product.,4
U3,Shrimp,Worth every penny.,5
U61,Lettuce,Tastes amazing and very fresh.,5
U354,Club Soda,Would buy again occasionally.,4
U172,Yogurt,Expected better freshness.,2
U415,Laundry Detergent,Absolutely fresh and high quality!,5
U487,Croissants,Fairly average experience.,3
U311,Garlic,Would buy again occasionally.,4
U225,Olive Oil,Completely unusable.,1
U157,Chickpeas,"No complaints, good purchase.",4
U172,Milk,Extremely disappointed.,1
U496,Fruit Snacks,Fairly average experience.,3
U432,Lettuce,Arrived on time and well packed.,4
U104,Fabric Softener,Absolutely fresh and high quality!,5
U452,Honey,Will definitely buy again.,5
U294,Orange Juice,Better than expected.,4
U423,Frozen Pizza,Not very impressed with the quality.,2
U218,Soda,Exceeded my expectations.,5
U393,Almonds,Wasn't as fresh as expected.,2
U32,Broccoli,Worth every penny.,5
U69,Whole Chicken,Acceptable for the price.,3
U496,Cheese,Mediocre quality.,3
U157,Cucumber,Exceeded my expectations.,5
U479,Lettuce,Good quality for the price.,4
U442,Frozen Berries,Worth every penny.,5
U329,Tea,Best value for money.,5
U103,Flour,Better than expected.,4
U53,Almond Butter,Decent quality and freshness.,4
U77,Cream Cheese,The taste was just okay.,3
U93,English Muffins,Mediocre quality.,3
U187,Raspberries,Absolutely fresh and high quality!,5
U203,Honey,Best value for money.,5
U50,Tortillas,Good quality for the price.,4
U87,Bacon,Absolutely fresh and high quality!,5
U14,Chickpeas,Consistently great product.,5
U492,Sourdough,Tastes amazing and very fresh.,5
U347,Toilet Paper,Perfect condition upon delivery.,5
U244,Chickpeas,"No complaints, good purchase.",4
U460,Honey,Best value for money.,5
U63,Almond Milk,Absolutely fresh and high quality!,5
U11,Sour Cream,Packaging could be improved.,2
U23,Soda,Best value for money.,5
U6,Deli Meat,Quality was inconsistent.,2
U241,Bread,Fresh and tasty overall.,4
U216,Jam,Decent quality and freshness.,4
U387,Lemons,Fresh and tasty overall.,4
U57,Bacon,Would buy again occasionally.,4
U335,Cauliflower,"Not bad, not great either.",3
U2,Ground Beef,My family loved this product.,5
U329,Cauliflower,Arrived on time and well packed.,4
U137,Lettuce,"No complaints, good purchase.",4
U498,Jerky,Exceeded my expectations.,5
U22,Chips,Tastes amazing and very fresh.,5
U388,Granola Bars,Received damaged product.,1
U40,Chocolate,Quality was inconsistent.,2
U60,Salmon,Would buy again occasionally.,4
U289,Honey,Good quality for the price.,4
U464,Jam,Satisfied with this product.,4
U431,Croissants,Packaging could be improved.,2
U484,Almond Butter,Not worth the price.,2
U464,Broccoli,Will definitely buy again.,5
U163,English Muffins,My family loved this product.,5
U88,Frozen Burritos,Worth every penny.,5
U112,Frozen Pizza,Best value for money.,5
U400,Chickpeas,Acceptable for the price.,3
U330,Almonds,"Top-notch quality, highly recommended.",5
U26,Protein Bars,The taste was just okay.,3
U89,Limes,Worth every penny.,5
U328,Paper Towels,My family loved this product.,5
U278,Buns,Satisfied with this product.,4
U189,Shrimp,My family loved this product.,5
U129,Trash Bags,Perfect condition upon delivery.,5
U137,Protein Bars,Worth every penny.,5
U319,Butter,Perfect condition upon delivery.,5
U300,Shrimp,Exceeded my expectations.,5
U24,Broccoli,Better than expected.,4
U319,Soda,Decent but not outstanding.,3
U39,Rice,Taste was slightly disappointing.,2
U78,Potatoes,Good quality for the price.,4
U87,Almonds,Absolutely fresh and high quality!,5
U247,Peppers,Fresh and tasty overall.,4
U78,Chips,Will definitely buy again.,5
U117,Tomato Sauce,Extremely disappointed.,1
U120,Granola Bars,Average quality overall.,3
U356,Almonds,"Not bad, not great either.",3
U333,Bread,Acceptable for the price.,3
U384,Tomato Sauce,Absolutely fresh and high quality!,5
U435,Soy Milk,Tastes amazing and very fresh.,5
U184,Peppers,"No complaints, good purchase.",4
U204,Spinach,Fairly average experience.,3
U32,Spinach,Decent quality and freshness.,4
U86,Raspberries,My family loved this product.,5
U41,Almonds,Absolutely fresh and high quality!,5
U44,Aluminum Foil,My family loved this product.,5
U319,Raspberries,Decent quality and freshness.,4
U204,Soda,A reliable grocery item.,4
U71,Trash Bags,Arrived on time and well packed.,4
U244,Cashews,Not very impressed with the quality.,2
U426,Tomato Sauce,Exceeded my expectations.,5
U11,Sweet Potatoes,The taste was just okay.,3
U172,Honey,A reliable grocery item.,4
U94,Potatoes,Fairly average experience.,3
U405,Lemons,Better than expected.,4
U179,Bread,Perfect condition upon delivery.,5
U473,Bagels,Perfect condition upon delivery.,5
U378,Shrimp,"Very good product, would recommend.",4
U97,Trash Bags,Extremely disappointed.,1
U481,Coffee,"It was okay, nothing special.",3
U483,Bananas,Packaging could be improved.,2
U238,Turkey Bacon,Exceeded my expectations.,5
U165,Milk,"Top-notch quality, highly recommended.",5
U116,Frozen Waffles,"No complaints, good purchase.",4
U255,Jerky,Perfect condition upon delivery.,5
U448,Sugar,Better than expected.,4
U67,Chicken Thighs,Fresh and tasty overall.,4
U10,Garlic,Exceeded my expectations.,5
U449,Fruit Snacks,Perfect condition upon delivery.,5
U321,Dish Soap,A reliable grocery item.,4
U8,Beans,Consistently great product.,5
U252,Limes,Fairly average experience.,3
U460,Tomato Sauce,Quality was inconsistent.,2
U296,Deli Meat,Does the job but nothing more.,3
U320,Energy Drink,Absolutely fresh and high quality!,5
U190,Apples,Perfect condition upon delivery.,5
U52,Granola Bars,Would buy again occasionally.,4
U212,Bananas,Good quality for the price.,4
U400,Cream Cheese,Worth every penny.,5
U137,Apple Juice,Mediocre quality.,3
U420,Oat Milk,The taste was just okay.,3
U475,Croissants,Acceptable for the price.,3
U207,Potatoes,Absolutely fresh and high quality!,5
U87,Chocolate,Would buy again occasionally.,4
U339,Sparkling Water,My family loved this product.,5
U339,Bread,Worst grocery purchase.,1
U208,Soy Milk,Satisfied with this product.,4
U250,Club Soda,Tasted really bad.,1
U297,Paper Towels,Will definitely buy again.,5
U233,Sweet Potatoes,Worth every penny.,5
U478,Carrots,Better than expected.,4
U32,Cucumber,Decent but not outstanding.,3
U108,Lettuce,Fairly average experience.,3
U362,Salmon,Received damaged product.,1
U343,Fruit Snacks,Better than expected.,4
U225,Soda,Absolutely fresh and high quality!,5
U377,Olive Oil,Arrived on time and well packed.,4
U407,Jerky,A reliable grocery item.,4
U258,Paper Towels,Will definitely buy again.,5
U388,Club Soda,Better than expected.,4
U145,Oat Milk,"No complaints, good purchase.",4
U232,Bacon,"No complaints, good purchase.",4
U275,Buns,Never buying this again.,1
U317,Cashews,Would buy again occasionally.,4
U451,Potatoes,Worth every penny.,5
U334,Tortillas,Average quality overall.,3
U339,Salmon,Below average quality.,2
U85,Chips,Will definitely buy again.,5
U335,Canola Oil,Decent but not outstanding.,3
U243,Ground Beef,"Top-notch quality, highly recommended.",5
U371,Peppers,A reliable grocery item.,4
U74,Ice Cream,"Not bad, not great either.",3
U64,Limes,Would buy again occasionally.,4
U444,Jerky,Worth every penny.,5
U284,Chicken Breast,"Top-notch quality, highly recommended.",5
U417,Lemons,Absolutely fresh and high quality!,5
U319,Chicken Nuggets,Does the job but nothing more.,3
U335,Tomatoes,Consistently great product.,5
U346,Apples,My family loved this product.,5
U432,Chocolate,Satisfied with this product.,4
U382,Vegetable Oil,Fairly average experience.,3
U309,Chickpeas,Does the job but nothing more.,3
U336,Yogurt,Exceeded my expectations.,5
U170,Strawberries,Better than expected.,4
U209,Sparkling Water,Fresh and tasty overall.,4
U43,Frozen Waffles,Absolutely fresh and high quality!,5
U458,Apple Juice,A reliable grocery item.,4
U434,Tilapia,"No complaints, good purchase.",4
U280,Oat Milk,The taste was just okay.,3
U241,Maple Syrup,Worst grocery purchase.,1
U435,Deli Meat,Consistently great product.,5
U362,Tilapia,Best value for money.,5
U463,Frozen Burritos,Best value for money.,5
U64,Sweet Potatoes,Exceeded my expectations.,5
U41,Raspberries,"It was okay, nothing special.",3
U3,Fruit Snacks,Fresh and tasty overall.,4
U414,Honey,Absolutely fresh and high quality!,5
U16,Strawberries,"No complaints, good purchase.",4
U368,Lemons,Worth every penny.,5
U422,Rice,Worth every penny.,5
U239,Energy Drink,Best value for money.,5
U313,Cucumber,Packaging could be improved.,2
U177,Blueberries,Received damaged product.,1
U241,Dish Soap,Never buying this again.,1
U98,Zucchini,Taste was slightly disappointing.,2
U390,Turkey Bacon,Satisfied with this product.,4
U396,Pretzels,Decent quality and freshness.,4
U409,Yogurt,Not worth the price.,2
U437,Cashews,Absolutely fresh and high quality!,5
U285,Sweet Potatoes,Completely unusable.,1
U279,Soy Milk,Perfect condition upon delivery.,5
U449,Toilet Paper,Not worth the price.,2
U283,Pasta,Perfect condition upon delivery.,5
U292,Frozen Vegetables,The taste was just okay.,3
U49,Chips,Perfect condition upon delivery.,5
U229,Bread,Not very impressed with the quality.,2
U446,Milk,"It was okay, nothing special.",3
U170,Limes,Best value for money.,5
U334,Canola Oil,Wasn't as fresh as expected.,2
U102,Strawberries,Satisfied with this product.,4
U43,Blueberries,Packaging could be improved.,2
U88,Garlic,Perfect condition upon delivery.,5
U53,Coffee,"Top-notch quality, highly recommended.",5
U419,Garlic,Fresh and tasty overall.,4
U464,Frozen Burritos,Could be better.,3
U131,Club Soda,Somewhat disappointed.,2
U120,Jerky,Absolutely fresh and high quality!,5
U273,Whole Chicken,Consistently great product.,5
U256,Salmon,Good quality for the price.,4
U89,Aluminum Foil,Acceptable for the price.,3
U158,Almonds,Absolutely fresh and high quality!,5
U389,Apples,Tastes amazing and very fresh.,5
U241,Aluminum Foil,The taste was just okay.,3
U342,Vegetable Oil,"Top-notch quality, highly recommended.",5
U389,Tomatoes,Wasn't as fresh as expected.,2
U104,Aluminum Foil,Below average quality.,2
U422,Spinach,Better than expected.,4
U246,Frozen Vegetables,Fresh and tasty overall.,4
U489,Bagels,Consistently great product.,5
U213,Protein Bars,Wasn't as fresh as expected.,2
U170,Bagels,Satisfied with this product.,4
U442,Carrots,Acceptable for the price.,3
U17,Blueberries,Tastes amazing and very fresh.,5
U487,Orange Juice,Could be better.,3
U156,Deli Meat,The taste was just okay.,3
U66,Granola Bars,"Top-notch quality, highly recommended.",5
U168,Chicken Nuggets,"It was okay, nothing special.",3
U59,Pork Chops,Acceptable for the price.,3
U155,Cucumber,Exceeded my expectations.,5
U51,Frozen Waffles,Wasn't as fresh as expected.,2
U113,Jam,Consistently great product.,5
U127,Aluminum Foil,A reliable grocery item.,4
U277,Pretzels,Probably won't buy again.,2
U38,Pork Chops,Satisfied with this product.,4
U12,Sour Cream,"Not bad, not great either.",3
U490,Tomato Sauce,Consistently great product.,5
U400,Fruit Snacks,Will definitely buy again.,5
U243,Toilet Paper,Consistently great product.,5
U157,Sourdough,The taste was just okay.,3
U173,Paper Towels,Worth every penny.,5
U319,Pretzels,Mediocre quality.,3
U331,Beans,"Not bad, not great either.",3
U10,Croissants,Received damaged product.,1
U290,Eggs,Acceptable for the price.,3
U62,Raspberries,Mediocre quality.,3
U105,Sparkling Water,Better than expected.,4
U156,Cucumber,Decent but not outstanding.,3
U490,Peanut Butter,Decent quality and freshness.,4
U175,Pork Chops,Best value for money.,5
U406,Orange Juice,Decent quality and freshness.,4
U205,Bread,Arrived on time and well packed.,4
U458,Rice,Best value for money.,5
U209,Frozen Vegetables,Could be better.,3
U158,Tea,Consistently great product.,5
U136,Turkey Bacon,Tasted really bad.,1
U473,Peppers,"Very good product, would recommend.",4
U192,Blueberries,Consistently great product.,5
U261,Lemons,"Very good product, would recommend.",4
U29,Olive Oil,Packaging could be improved.,2
U466,Protein Bars,Arrived on time and well packed.,4
U201,Pork Chops,Consistently great product.,5
U496,Almond Milk,Satisfied with this product.,4
U443,Chicken Thighs,Consistently great product.,5
U183,Cashews,Exceeded my expectations.,5
U349,Sourdough,Item was expired or near expiration.,1
U460,Cucumber,Consistently great product.,5
U197,Cauliflower,Consistently great product.,5
U82,Milk,Waste of money.,1
U404,Limes,Packaging could be improved.,2
U232,Chocolate,Waste of money.,1
U268,Popcorn,Best value for money.,5
U165,Tomatoes,Perfect condition upon delivery.,5
U490,Fabric Softener,Decent quality and freshness.,4
U361,Almonds,Best value for money.,5
U77,Tomato Sauce,"Horrible quality, do not buy.",1
U360,Cheese,Best value for money.,5
U78,Deli Meat,A reliable grocery item.,4
U158,Fruit Snacks,"It was okay, nothing special.",3
U34,Yogurt,Perfect condition upon delivery.,5
U192,Maple Syrup,Worth every penny.,5
U201,Olive Oil,"It was okay, nothing special.",3
U65,Olive Oil,Worth every penny.,5
U142,Onions,Item was expired or near expiration.,1
U409,Chicken Thighs,Average quality overall.,3
U262,Shrimp,Not very impressed with the quality.,2
U389,Popcorn,Fresh and tasty overall.,4
U430,Apple Juice,Consistently great product.,5
U492,Beans,Packaging could be improved.,2
U470,Ice Cream,A reliable grocery item.,4
U342,Fruit Snacks,Taste was slightly disappointing.,2
U445,Tomatoes,Better than expected.,4
U368,Carrots,Probably won't buy again.,2
U352,Vegetable Oil,Acceptable for the price.,3
U273,Pretzels,Better than expected.,4
U100,Sourdough,Worth every penny.,5
U340,Cheese,Will definitely buy again.,5
U280,Bananas,Satisfied with this product.,4
U320,Raspberries,Average quality overall.,3
U220,Dish Soap,Will definitely buy again.,5
U289,Chickpeas,Will definitely buy again.,5
U27,Sweet Potatoes,Worst grocery purchase.,1
U366,Frozen Waffles,"Horrible quality, do not buy.",1
U364,Bananas,Acceptable for the price.,3
U98,Blueberries,Mediocre quality.,3
U102,Deli Meat,"Not bad, not great either.",3
U210,Energy Drink,Tastes amazing and very fresh.,5
U438,Chicken Thighs,Not worth the price.,2
U467,Ground Beef,A reliable grocery item.,4
U79,Toilet Paper,Consistently great product.,5
U209,Sweet Potatoes,Good quality for the price.,4
U177,Onions,Consistently great product.,5
U84,Yogurt,My family loved this product.,5
U98,Eggs,Better than expected.,4
U454,Blueberries,Received damaged product.,1
U189,Blueberries,Decent but not outstanding.,3
U198,Beans,Arrived on time and well packed.,4
U273,Jerky,Arrived on time and well packed.,4
U26,Granola Bars,Decent quality and freshness.,4
U448,Fruit Snacks,Arrived on time and well packed.,4
U281,Honey,"It was okay, nothing special.",3
U58,Frozen Berries,My family loved this product.,5
U444,Honey,Consistently great product.,5
U188,Buns,Fairly average experience.,3
U203,Chicken Thighs,Better than expected.,4
U313,Croissants,Does the job but nothing more.,3
U199,Cheese,"No complaints, good purchase.",4
